date,rescaled_number,final_index
2020-03-16,110.30303030303033,50.83088954056696
2020-03-17,92.12121212121212,42.45217148442955
2020-03-18,87.27272727272728,40.217846669459576
2020-03-19,92.12121212121212,42.45217148442955
2020-03-20,111.51515151515152,51.38947074430945
2020-03-21,106.66666666666669,49.155145929339476
2020-03-22,58.58093525179855,26.995822696681355
2020-03-23,109.68345323741003,50.54537015548849
2020-03-24,92.23381294964028,42.50406126711533
2020-03-25,108.43705035971222,49.970990949176134
2020-03-26,124.64028776978417,57.437920631236935
2020-03-27,92.23381294964028,42.50406126711533
2020-03-28,107.19064748201436,49.39661174286375
2020-03-29,60.257309941520475,27.768345595170725
2020-03-30,57.6374269005848,26.56102622146765
2020-03-31,57.6374269005848,26.56102622146765
2020-04-01,64.18713450292398,29.57932465572533
2020-04-02,108.72514619883042,50.103754008677605
2020-04-03,39.29824561403509,18.109790605546124
2020-04-04,60.257309941520475,27.768345595170725
2020-04-05,0.0,0.0
2020-04-06,70.57142857142857,32.5213956550362
2020-04-07,0.0,0.0
2020-04-08,89.14285714285714,41.07965766951941
2020-04-09,104.0,47.926267281105986
2020-04-10,0.0,0.0
2020-04-11,100.28571428571428,46.21461487820934
2020-04-12,44.27710843373494,20.40419743490089
2020-04-13,60.09036144578313,27.691410804508354
2020-04-14,45.33132530120482,20.89001165954139
2020-04-15,40.06024096385542,18.460940536338903
2020-04-16,80.12048192771084,36.921881072677806
2020-04-17,0.0,0.0
2020-04-18,80.12048192771084,36.921881072677806
2020-04-19,0.0,0.0
2020-04-20,0.0,0.0
2020-04-21,0.0,0.0
2020-04-22,0.0,0.0
2020-04-23,217.00000000000003,100.0
2020-04-24,0.0,0.0
2020-04-25,0.0,0.0
2020-04-26,0.0,0.0
2020-04-27,91.76829268292684,42.28953579858379
2020-04-28,63.32012195121952,29.179779701022817
2020-04-29,84.42682926829269,38.90637293469709
2020-04-30,61.48475609756098,28.33398898505114
2020-05-01,0.0,0.0
2020-05-02,0.0,0.0
2020-05-03,0.0,0.0
2020-05-04,105.75539568345324,48.735205384079826
2020-05-05,0.0,0.0
2020-05-06,0.0,0.0
2020-05-07,104.24460431654676,48.038988164307256
2020-05-08,0.0,0.0
2020-05-09,0.0,0.0
2020-05-10,0.0,0.0
2020-05-11,0.0,0.0
2020-05-12,0.0,0.0
2020-05-13,0.0,0.0
2020-05-14,0.0,0.0
2020-05-15,0.0,0.0
2020-05-16,0.0,0.0
2020-05-17,0.0,0.0
2020-05-18,72.31132075471699,33.32318928788801
2020-05-19,59.43396226415095,27.38892270237371
2020-05-20,0.0,0.0
2020-05-21,0.0,0.0
2020-05-22,0.0,0.0
2020-05-23,78.25471698113209,36.06208155812538
2020-05-24,0.0,0.0
2020-05-25,0.0,0.0
2020-05-26,0.0,0.0
2020-05-27,0.0,0.0
2020-05-28,0.0,0.0
2020-05-29,0.0,0.0
2020-05-30,0.0,0.0
2020-05-31,0.0,0.0
2020-06-01,0.0,0.0
2020-06-02,73.66055045871559,33.94495412844036
2020-06-03,0.0,0.0
2020-06-04,0.0,0.0
2020-06-05,78.63761467889907,36.23853211009173
2020-06-06,64.70183486238531,29.816513761467885
2020-06-07,45.5089058524173,20.971846014938844
2020-06-08,0.0,0.0
2020-06-09,36.157760814249365,16.66256258721169
2020-06-10,31.17048346055979,14.364278092423866
2020-06-11,41.14503816793893,18.960847081999503
2020-06-12,51.11959287531806,23.55741607157514
2020-06-13,39.89821882951654,18.38627595830255
2020-06-14,105.84192439862544,48.775080368030146
2020-06-15,0.0,0.0
2020-06-16,52.92096219931272,24.387540184015073
2020-06-17,61.38831615120275,28.289546613457482
2020-06-18,0.0,0.0
2020-06-19,44.45360824742268,20.48553375457266
2020-06-20,43.39518900343643,19.997782950892358
2020-06-21,54.49101796407185,25.111068186208225
2020-06-22,57.76047904191616,26.617732277380718
2020-06-23,40.32335329341317,18.582190457794084
2020-06-24,74.10778443113772,34.15105273324318
2020-06-25,0.0,0.0
2020-06-26,69.74850299401197,32.14216727834653
2020-06-27,67.56886227544909,31.137724550898195
2020-06-28,93.5483870967742,43.109855804965065
2020-06-29,55.193548387096776,25.434814924929388
2020-06-30,43.96774193548387,20.26163222833358
2020-07-01,55.193548387096776,25.434814924929388
2020-07-02,39.29032258064517,18.10613943808533
2020-07-03,53.322580645161295,24.572617808830085
2020-07-04,65.48387096774194,30.176899063475542
2020-07-05,41.966981132075475,19.339622641509433
2020-07-06,84.95754716981132,39.15094339622641
2020-07-07,44.01415094339623,20.283018867924525
2020-07-08,81.88679245283019,37.73584905660377
2020-07-09,56.29716981132076,25.943396226415093
2020-07-10,51.17924528301887,23.584905660377355
2020-07-11,73.69811320754718,33.9622641509434
2020-07-12,89.72115384615385,41.34615384615385
2020-07-13,50.07692307692308,23.076923076923077
2020-07-14,58.42307692307693,26.923076923076923
2020-07-15,47.99038461538462,22.115384615384613
2020-07-16,46.94711538461539,21.634615384615383
2020-07-17,57.37980769230769,26.442307692307686
2020-07-18,83.46153846153847,38.46153846153846
2020-07-19,60.6534090909091,27.950879765395896
2020-07-20,65.62500000000001,30.241935483870968
2020-07-21,58.66477272727274,27.03445747800587
2020-07-22,61.64772727272728,28.40909090909091
2020-07-23,43.75000000000001,20.161290322580648
2020-07-24,59.65909090909092,27.492668621700883
2020-07-25,0.0,0.0
2020-07-26,57.68636363636364,26.58357771260997
2020-07-27,43.654545454545456,20.11730205278592
2020-07-28,44.43409090909091,20.47653958944281
2020-07-29,74.05681818181819,34.12756598240469
2020-07-30,0.0,0.0
2020-07-31,45.21363636363636,20.835777126099703
2020-08-01,77.95454545454545,35.92375366568915
2020-08-02,50.80975609756098,23.414634146341463
2020-08-03,41.795121951219514,19.260424862313137
2020-08-04,54.90731707317074,25.302911093627067
2020-08-05,63.9219512195122,29.45712037765539
2020-08-06,43.43414634146342,20.015735641227376
2020-08-07,43.43414634146342,20.015735641227376
2020-08-08,37.69756097560976,17.37214791502754
2020-08-09,58.65234375,27.028729838709676
2020-08-10,82.11328125,37.840221774193544
2020-08-11,0.0,0.0
2020-08-12,42.65625,19.657258064516125
2020-08-13,42.65625,19.657258064516125
2020-08-14,46.921875,21.622983870967737
2020-08-15,0.0,0.0
2020-08-16,55.24509803921568,25.458570524984182
2020-08-17,0.0,0.0
2020-08-18,0.0,0.0
2020-08-19,46.43790849673202,21.399957832595398
2020-08-20,43.23529411764706,19.924098671726753
2020-08-21,45.63725490196078,21.03099304237824
2020-08-22,54.44444444444444,25.089605734767023
2020-08-23,0.0,0.0
2020-08-24,55.853731343283584,25.739046701974
2020-08-25,44.13134328358209,20.33702455464612
2020-08-26,43.44179104477612,20.019258545979778
2020-08-27,42.06268656716418,19.38372652864708
2020-08-28,0.0,0.0
2020-08-29,45.51044776119403,20.972556571978814
2020-08-30,74.11934156378601,34.15637860082304
2020-08-31,0.0,0.0
2020-09-01,0.0,0.0
2020-09-02,0.0,0.0
2020-09-03,50.901234567901234,23.456790123456788
2020-09-04,41.07818930041152,18.93004115226337
2020-09-05,50.901234567901234,23.456790123456788
2020-09-06,0.0,0.0
2020-09-07,72.62247838616716,33.46657990145951
2020-09-08,0.0,0.0
2020-09-09,44.29971181556196,20.414613739890303
2020-09-10,31.953890489913547,14.725295156642185
2020-09-11,56.64553314121038,26.10393232313842
2020-09-12,46.47838616714698,21.41861113693409
2020-09-13,67.2,30.96774193548387
2020-09-14,50.400000000000006,23.2258064516129
2020-09-15,52.5,24.193548387096772
2020-09-16,0.0,0.0
2020-09-17,81.9,37.74193548387096
2020-09-18,0.0,0.0
2020-09-19,0.0,0.0
2020-09-20,0.0,0.0
2020-09-21,0.0,0.0
2020-09-22,0.0,0.0
2020-09-23,54.23478260869566,24.992987377279103
2020-09-24,76.3304347826087,35.17531556802244
2020-09-25,100.43478260869568,46.283309957924274
2020-09-26,0.0,0.0
2020-09-27,88.75471698113208,40.90079123554473
2020-09-28,0.0,0.0
2020-09-29,69.73584905660377,32.13633597078514
2020-09-30,0.0,0.0
2020-10-01,65.50943396226415,30.18867924528302
2020-10-02,0.0,0.0
2020-10-03,0.0,0.0
2020-10-04,0.0,0.0
2020-10-05,40.71976401179941,18.764868208202493
2020-10-06,52.65486725663717,24.264915786468737
2020-10-07,38.61356932153392,17.794271576743743
2020-10-08,39.31563421828909,18.117803787229995
2020-10-09,66.69616519174042,30.73555999619374
2020-10-10,0.0,0.0
2020-10-11,0.0,0.0
2020-10-12,72.2572463768116,33.29827021972884
2020-10-13,76.94927536231884,35.46049555867227
2020-10-14,53.48913043478261,24.649368863955115
2020-10-15,56.30434782608695,25.946704067321175
2020-10-16,0.0,0.0
2020-10-17,0.0,0.0
2020-10-18,55.74660633484163,25.689680338636695
2020-10-19,33.44796380090497,15.413808203182015
2020-10-20,29.963800904977376,13.808203182017223
2020-10-21,53.65610859728506,24.726317325937814
2020-10-22,43.20361990950226,19.909502262443436
2020-10-23,41.80995475113122,19.26726025397752
2020-10-24,50.171945701357465,23.120712304773022
2020-10-25,0.0,0.0
2020-10-26,58.93072289156627,27.15701515740381
2020-10-27,58.93072289156627,27.15701515740381
2020-10-28,47.144578313253014,21.725612125923043
2020-10-29,76.1566265060241,35.09521958802953
2020-10-30,59.837349397590366,27.574815390594637
2020-10-31,0.0,0.0
2020-11-01,53.71986970684039,24.755700325732896
2020-11-02,64.98371335504886,29.946411684354313
2020-11-03,40.72312703583062,18.766417988862035
2020-11-04,54.58631921824104,25.154985814857618
2020-11-05,0.0,0.0
2020-11-06,51.98697068403909,23.95712934748345
2020-11-07,0.0,0.0
2020-11-08,84.5404411764706,38.958728652751425
2020-11-09,61.37867647058824,28.285104364326376
2020-11-10,53.27205882352942,24.54933586337761
2020-11-11,0.0,0.0
2020-11-12,0.0,0.0
2020-11-13,115.80882352941175,53.36812144212523
2020-11-14,0.0,0.0
2020-11-15,62.611111111111114,28.85304659498208
2020-11-16,0.0,0.0
2020-11-17,94.41358024691358,43.50856232576662
2020-11-18,86.46296296296298,39.84468339307049
2020-11-19,0.0,0.0
2020-11-20,0.0,0.0
2020-11-21,78.51234567901236,36.180804460374354
2020-11-22,66.41025641025641,30.603804797353177
2020-11-23,45.769230769230774,21.09181141439206
2020-11-24,52.05128205128205,23.986765922249788
2020-11-25,63.71794871794872,29.3631100082713
2020-11-26,72.6923076923077,33.49875930521091
2020-11-27,49.35897435897436,22.746071133167902
2020-11-28,0.0,0.0
2020-11-29,87.67395626242545,40.40274482139421
2020-11-30,59.618290258449306,27.473866478548064
2020-12-01,48.220675944334,22.221509651766816
